frame_id,timestamp,player_id,img_x,img_y,court_x,court_y,valid,confidence,track_id
9,0.3,player_1_foot,1115.2347,829.8831,0.6295151114463806,1.0233708620071411,1,0.8521395921707153,4
9,0.3,player_2_foot,720.29047,288.92596,0.14672574400901794,-0.056078553199768066,1,0.9670809507369995,1
10,0.3333333333333333,player_1_foot,1115.0454,829.9846,0.6293565630912781,1.0234829187393188,1,0.8576500415802002,4
10,0.3333333333333333,player_2_foot,720.2297,289.1788,0.1467829793691635,-0.05515360087156296,1,0.9651713371276855,1
11,0.36666666666666664,player_1_foot,1115.033,830.07965,0.6293382048606873,1.0235867500305176,1,0.8568803071975708,4
11,0.36666666666666664,player_2_foot,720.24426,289.1367,0.14677993953227997,-0.05530761182308197,1,0.9636899828910828,1
12,0.4,player_1_foot,1114.8608,830.34015,0.629179060459137,1.0238722562789917,1,0.8591086268424988,4
12,0.4,player_2_foot,720.2351,289.12057,0.1467573493719101,-0.05536656081676483,1,0.9717881083488464,1
13,0.43333333333333335,player_1_foot,1114.7168,830.5919,0.62904292345047,1.024147868156433,1,0.8619292974472046,4
13,0.43333333333333335,player_2_foot,720.1666,288.90024,0.146530881524086,-0.056172873824834824,1,0.9652831554412842,1
14,0.4666666666666667,player_1_foot,1114.5592,830.74243,0.6289052367210388,1.024312973022461,1,0.8652361631393433,4
14,0.4666666666666667,player_2_foot,720.025,288.96698,0.1463634967803955,-0.055928781628608704,1,0.955674409866333,1
15,0.5,player_1_foot,1114.5107,830.7779,0.6288638114929199,1.024351954460144,1,0.8643256425857544,4
15,0.5,player_2_foot,720.0045,288.98218,0.1463424563407898,-0.055873192846775055,1,0.9556820392608643,1
16,0.5333333333333333,player_1_foot,1114.3909,830.79126,0.6287680864334106,1.024367332458496,1,0.8647419214248657,4
16,0.5333333333333333,player_2_foot,720.2866,288.6274,0.1465481072664261,-0.057171765714883804,1,0.9518768787384033,1
17,0.5666666666666667,player_1_foot,1114.3088,830.8252,0.6287003755569458,1.0244048833847046,1,0.8674173951148987,4
17,0.5666666666666667,player_2_foot,720.15247,288.1929,0.146102175116539,-0.05876476317644119,1,0.9485489130020142,1
18,0.6,player_1_foot,1114.307,830.86,0.6286958456039429,1.0244427919387817,1,0.8702074289321899,4
18,0.6,player_2_foot,720.1938,288.02853,0.14606736600399017,-0.05936780199408531,1,0.9427975416183472,1
19,0.6333333333333333,player_1_foot,1114.3391,830.9712,0.6287112832069397,1.0245639085769653,1,0.873778760433197,4
19,0.6333333333333333,player_2_foot,720.213,288.03134,0.14609698951244354,-0.05935747176408768,1,0.9481346607208252,1
20,0.6666666666666666,player_1_foot,1114.5911,830.92267,0.6289142370223999,1.0245094299316406,1,0.8744945526123047,4
20,0.6666666666666666,player_2_foot,720.19,288.08163,0.14609254896640778,-0.059172939509153366,1,0.9548293352127075,1
21,0.7,player_1_foot,1114.6406,830.9176,0.6289538145065308,1.0245035886764526,1,0.8747202157974243,4
21,0.7,player_2_foot,720.2152,288.1326,0.14615868031978607,-0.05898590758442879,1,0.9544832706451416,1
22,0.7333333333333333,player_1_foot,1114.7004,830.7242,0.629018247127533,1.024292230606079,1,0.874265193939209,4
22,0.7333333333333333,player_2_foot,720.2158,288.34464,0.14628198742866516,-0.05820821225643158,1,0.9589350819587708,1
23,0.7666666666666667,player_1_foot,1114.8141,830.53406,0.6291248798370361,1.0240840911865234,1,0.8732510805130005,4
23,0.7666666666666667,player_2_foot,720.09607,288.31555,0.14609093964099884,-0.058315008878707886,1,0.9586287140846252,1
24,0.8,player_1_foot,1114.9197,830.0959,0.6292473673820496,1.023605227470398,1,0.865247905254364,4
24,0.8,player_2_foot,720.1093,288.2514,0.14607317745685577,-0.058550234884023666,1,0.9619720578193665,1
25,0.8333333333333334,player_1_foot,1115.2856,829.8946,0.6295542120933533,1.0233830213546753,1,0.8630453944206238,4
25,0.8333333333333334,player_2_foot,720.19446,288.22165,0.1461798995733261,-0.05865925922989845,1,0.9606840014457703,1
26,0.8666666666666667,player_1_foot,1115.4581,829.7263,0.6297054886817932,1.023198127746582,1,0.8606470227241516,4
26,0.8666666666666667,player_2_foot,720.29285,288.2878,0.14636127650737762,-0.05841647833585739,1,0.9603683352470398,1
27,0.9,player_1_foot,1115.4594,829.73553,0.6297056078910828,1.0232081413269043,1,0.8600388169288635,4
27,0.9,player_2_foot,720.29877,288.34427,0.14640246331691742,-0.05820944905281067,1,0.9604606032371521,1
28,0.9333333333333333,player_1_foot,1115.3888,829.6897,0.629654049873352,1.0231585502624512,1,0.8487616181373596,4
28,0.9333333333333333,player_2_foot,720.2057,288.11716,0.14613589644432068,-0.05904257670044899,1,0.9701430797576904,1
29,0.9666666666666667,player_1_foot,1115.2217,829.51465,0.6295378804206848,1.0229682922363281,1,0.8576111197471619,4
29,0.9666666666666667,player_2_foot,720.13416,287.92334,0.14591975510120392,-0.059754014015197754,1,0.9721028804779053,1
30,1.0,player_1_foot,1114.8882,829.6188,0.6292652487754822,1.023084282875061,1,0.8660271167755127,4
30,1.0,player_2_foot,720.0768,287.78354,0.1457553654909134,-0.06026745215058327,1,0.971179187297821,1
31,1.0333333333333334,player_1_foot,1114.7239,829.6663,0.6291312575340271,1.0231372117996216,1,0.8817242383956909,4
31,1.0333333333333334,player_2_foot,719.9617,287.68347,0.14552979171276093,-0.060635194182395935,1,0.9714425206184387,1
32,1.0666666666666667,player_1_foot,1115.0566,829.69415,0.6293914914131165,1.0231655836105347,1,0.8661863207817078,4
32,1.0666666666666667,player_2_foot,719.8913,287.71005,0.1454426795244217,-0.060537632554769516,1,0.9680507779121399,1
33,1.1,player_1_foot,1115.1829,829.74896,0.6294862031936646,1.0232245922088623,1,0.8678081035614014,4
33,1.1,player_2_foot,719.84344,287.6734,0.14535176753997803,-0.060672350227832794,1,0.9689456224441528,1
34,1.1333333333333333,player_1_foot,1115.7433,829.5984,0.6299421191215515,1.0230565071105957,1,0.8459423780441284,4
34,1.1333333333333333,player_2_foot,719.8646,287.5538,0.1453133225440979,-0.061111822724342346,1,0.9702996015548706,1
35,1.1666666666666667,player_1_foot,1115.8993,829.50806,0.6300734281539917,1.0229568481445312,1,0.84042888879776,4
35,1.1666666666666667,player_2_foot,720.146,287.63184,0.145768404006958,-0.0608246736228466,1,0.9662883281707764,1
36,1.2,player_1_foot,1115.8822,829.62006,0.6300498247146606,1.0230793952941895,1,0.8357025384902954,4
36,1.2,player_2_foot,720.1836,287.42645,0.14570431411266327,-0.06157955899834633,1,0.9651905298233032,1
37,1.2333333333333334,player_1_foot,1115.643,829.6904,0.6298546195030212,1.0231577157974243,1,0.8425484895706177,4
37,1.2333333333333334,player_2_foot,720.4534,287.3088,0.14602945744991302,-0.06201184540987015,1,0.9611660838127136,1
38,1.2666666666666666,player_1_foot,1115.7639,829.6092,0.6299574375152588,1.0230681896209717,1,0.8376946449279785,4
38,1.2666666666666666,player_2_foot,720.9076,287.47955,0.14678990840911865,-0.061383362859487534,1,0.9597278833389282,1
39,1.3,player_1_foot,1115.8081,829.6021,0.6299929618835449,1.0230602025985718,1,0.8387860655784607,4
39,1.3,player_2_foot,721.03955,287.522,0.14700666069984436,-0.06122714281082153,1,0.9613880515098572,1
40,1.3333333333333333,player_1_foot,1116.2399,829.53973,0.6303394436836243,1.022989273071289,1,0.8336501717567444,4
40,1.3333333333333333,player_2_foot,721.6744,287.72687,0.14804935455322266,-0.060473501682281494,1,0.9620218276977539,1
41,1.3666666666666667,player_1_foot,1116.6929,829.2105,0.6307269930839539,1.022626519203186,1,0.8245400786399841,4
41,1.3666666666666667,player_2_foot,722.0957,287.93665,0.1487833708524704,-0.059702590107917786,1,0.9628843665122986,1
42,1.4,player_1_foot,1117.2212,829.0542,0.6311584711074829,1.0224522352218628,1,0.8199338316917419,4
42,1.4,player_2_foot,722.35645,288.15616,0.14928874373435974,-0.05889667943120003,1,0.9673436880111694,1
43,1.4333333333333333,player_1_foot,1118.0527,828.7086,0.6318469047546387,1.0220688581466675,1,0.8189659714698792,4
43,1.4333333333333333,player_2_foot,722.44836,288.2657,0.14948521554470062,-0.058494821190834045,1,0.9741644263267517,1
44,1.4666666666666666,player_1_foot,1119.0687,827.6513,0.6327474117279053,1.020904302597046,1,0.8153761029243469,4
44,1.4666666666666666,player_2_foot,722.48627,288.1852,0.14949432015419006,-0.0587899349629879,1,0.9732710123062134,1
45,1.5,player_1_foot,1119.4531,827.26526,0.6330872178077698,1.0204784870147705,1,0.8158352971076965,4
45,1.5,player_2_foot,722.5359,288.15182,0.14954742789268494,-0.05891234427690506,1,0.973443329334259,1
46,1.5333333333333334,player_1_foot,1119.6262,826.9983,0.6332489848136902,1.0201845169067383,1,0.8248578310012817,4
46,1.5333333333333334,player_2_foot,722.75806,288.41174,0.1500193476676941,-0.057958900928497314,1,0.9720120429992676,1
47,1.5666666666666667,player_1_foot,1119.6355,826.8384,0.6332712173461914,1.02000892162323,1,0.8198150396347046,4
47,1.5666666666666667,player_2_foot,722.68066,288.5818,0.15000391006469727,-0.05733583867549896,1,0.9754835367202759,1
48,1.6,player_1_foot,1119.507,826.55255,0.6331961154937744,1.0196958780288696,1,0.8150063753128052,4
48,1.6,player_2_foot,722.5403,288.4865,0.14974527060985565,-0.057685136795043945,1,0.9805585741996765,1
49,1.6333333333333333,player_1_foot,1119.759,826.6124,0.6333900094032288,1.019760012626648,1,0.8168241381645203,4
49,1.6333333333333333,player_2_foot,722.282,288.4054,0.14932310581207275,-0.057982783764600754,1,0.9811633229255676,1
50,1.6666666666666667,player_1_foot,1120.501,827.0055,0.6339403390884399,1.0201869010925293,1,0.8063079118728638,4
50,1.6666666666666667,player_2_foot,722.2599,288.38657,0.14928017556667328,-0.05805183947086334,1,0.9811379909515381,1
51,1.7,player_1_foot,1120.772,827.15106,0.6341410875320435,1.020344853401184,1,0.8068429231643677,4
51,1.7,player_2_foot,722.25494,288.38736,0.14927344024181366,-0.05804893746972084,1,0.9812456369400024,1
52,1.7333333333333334,player_1_foot,1121.1155,826.6937,0.6344558000564575,1.0198407173156738,1,0.8127187490463257,4
52,1.7333333333333334,player_2_foot,722.2761,288.37616,0.14929784834384918,-0.0580899678170681,1,0.9823949933052063,1
53,1.7666666666666666,player_1_foot,1121.5515,826.4715,0.6348218321800232,1.0195939540863037,1,0.8506319522857666,4
53,1.7666666666666666,player_2_foot,722.32996,288.19592,0.14927296340465546,-0.05875084549188614,1,0.9825801253318787,1
54,1.8,player_1_foot,1122.4186,826.601,0.6354957818984985,1.0197306871414185,1,0.8794708847999573,4
54,1.8,player_2_foot,722.4358,287.85168,0.14922982454299927,-0.06001408025622368,1,0.9830124974250793,1
55,1.8333333333333333,player_1_foot,1123.6497,826.9464,0.6364368796348572,1.0201021432876587,1,0.8964748978614807,4
55,1.8333333333333333,player_2_foot,722.6639,287.88864,0.149583101272583,-0.05987808108329773,1,0.9805572032928467,1
56,1.8666666666666667,player_1_foot,1124.5093,826.89624,0.6371217966079712,1.0200417041778564,1,0.9012323021888733,4
56,1.8666666666666667,player_2_foot,722.74976,288.0105,0.1497778594493866,-0.059430647641420364,1,0.9799387454986572,1
57,1.9,player_1_foot,1124.8246,826.8675,0.6373739838600159,1.0200080871582031,1,0.9019964933395386,4
57,1.9,player_2_foot,722.79065,288.04626,0.14985784888267517,-0.05929933115839958,1,0.9803470373153687,1
58,1.9333333333333333,player_1_foot,1125.3165,826.983,0.6377519965171814,1.0201317071914673,1,0.9044559001922607,4
58,1.9333333333333333,player_2_foot,722.8313,288.10144,0.14994856715202332,-0.0590968132019043,1,0.9811344146728516,1
59,1.9666666666666666,player_1_foot,1125.7635,826.7942,0.6381239891052246,1.0199216604232788,1,0.902825653553009,4
59,1.9666666666666666,player_2_foot,722.91235,288.0683,0.15004760026931763,-0.05921831727027893,1,0.9732368588447571,1
60,2.0,player_1_foot,1125.8684,826.6841,0.6382176876068115,1.0198001861572266,1,0.8920356631278992,4
60,2.0,player_2_foot,723.0094,288.05063,0.15017876029014587,-0.05928303301334381,1,0.970063328742981,1
61,2.033333333333333,player_1_foot,1126.0839,826.47125,0.638408899307251,1.0195649862289429,1,0.8733697533607483,4
61,2.033333333333333,player_2_foot,723.0245,288.00922,0.15017704665660858,-0.05943499505519867,1,0.967466413974762,1
62,2.066666666666667,player_1_foot,1125.2659,826.37775,0.6377705931663513,1.0194674730300903,1,0.8595813512802124,4
62,2.066666666666667,player_2_foot,722.985,288.01968,0.15012553334236145,-0.05939662829041481,1,0.9682373404502869,1
63,2.1,player_1_foot,1124.9321,826.3453,0.6375095844268799,1.019433856010437,1,0.8606137633323669,4
63,2.1,player_2_foot,722.93964,288.03796,0.1500699669122696,-0.059329599142074585,1,0.9686750769615173,1
64,2.1333333333333333,player_1_foot,1124.3533,826.21735,0.63706374168396,1.0192970037460327,1,0.8524776697158813,4
64,2.1333333333333333,player_2_foot,722.9111,288.04517,0.15003250539302826,-0.05930320546030998,1,0.9678838849067688,1
65,2.1666666666666665,player_1_foot,1123.4963,826.2096,0.6363861560821533,1.0192939043045044,1,0.8449777364730835,4
65,2.1666666666666665,player_2_foot,722.85474,288.04065,0.14994792640209198,-0.05931985378265381,1,0.9697141051292419,1
66,2.2,player_1_foot,1122.0186,826.3241,0.6352054476737976,1.0194289684295654,1,0.8141290545463562,4
66,2.2,player_2_foot,722.9419,288.0103,0.15005744993686676,-0.05943106859922409,1,0.9701841473579407,1
67,2.2333333333333334,player_1_foot,1121.0685,826.09204,0.6344752907752991,1.0191799402236938,1,0.83106929063797,4
67,2.2333333333333334,player_2_foot,722.9037,288.04327,0.15002067387104034,-0.05931016057729721,1,0.9759255647659302,1
68,2.2666666666666666,player_1_foot,1120.5298,827.29816,0.6339356899261475,1.0205078125,1,0.8342029452323914,4
68,2.2666666666666666,player_2_foot,722.85034,288.08124,0.14996473491191864,-0.0591709166765213,1,0.9783129692077637,1
69,2.3,player_1_foot,1120.2762,827.74744,0.6336932182312012,1.0210020542144775,1,0.8343863487243652,4
69,2.3,player_2_foot,722.8318,288.0846,0.1499396413564682,-0.05915862321853638,1,0.9786293506622314,1
70,2.3333333333333335,player_1_foot,1119.3037,827.9396,0.632906436920166,1.0212187767028809,1,0.8414036631584167,4
70,2.3333333333333335,player_2_foot,722.7,288.08798,0.1497497707605362,-0.05914636701345444,1,0.9808580279350281,1
71,2.3666666666666667,player_1_foot,1118.3229,827.9316,0.632131814956665,1.0212162733078003,1,0.8437750935554504,4
71,2.3666666666666667,player_2_foot,722.55005,288.0844,0.14952945709228516,-0.05915966257452965,1,0.982772707939148,1
72,2.4,player_1_foot,1117.6978,827.9868,0.6316326260566711,1.0212807655334473,1,0.8449181914329529,4
72,2.4,player_2_foot,722.5825,288.17902,0.1496308594942093,-0.05881253257393837,1,0.9816173315048218,1
73,2.433333333333333,player_1_foot,1117.6161,827.9785,0.6315687894821167,1.0212721824645996,1,0.8388866186141968,4
73,2.433333333333333,player_2_foot,722.5215,288.41483,0.14967693388462067,-0.05794790759682655,1,0.980641782283783,1
74,2.466666666666667,player_1_foot,1117.8064,827.88354,0.631727933883667,1.0211669206619263,1,0.842841625213623,4
74,2.466666666666667,player_2_foot,722.5105,288.53995,0.14973250031471252,-0.05748935788869858,1,0.980728268623352,1
75,2.5,player_1_foot,1117.8943,827.84955,0.6318005919456482,1.0211290121078491,1,0.8435555100440979,4
75,2.5,player_2_foot,722.49243,288.60107,0.14974117279052734,-0.05726541951298714,1,0.9808081388473511,1
76,2.533333333333333,player_1_foot,1118.02,830.85236,0.6316246390342712,1.0244110822677612,1,0.8799765706062317,4
76,2.533333333333333,player_2_foot,722.51654,288.5547,0.14974971115589142,-0.05743534117937088,1,0.9798575043678284,1
77,2.566666666666667,player_1_foot,1117.7115,831.87103,0.6312885284423828,1.0255229473114014,1,0.8585218191146851,4
77,2.566666666666667,player_2_foot,722.5686,288.49054,0.1497887820005417,-0.057670339941978455,1,0.9791202545166016,1
78,2.6,player_1_foot,1117.7909,829.88116,0.6315327286720276,1.0233525037765503,1,0.8492063283920288,4
78,2.6,player_2_foot,722.5907,288.53528,0.14984647929668427,-0.057506363838911057,1,0.9775660037994385,1
79,2.6333333333333333,player_1_foot,1118.148,829.11957,0.6318843960762024,1.0225179195404053,1,0.847007155418396,4
79,2.6333333333333333,player_2_foot,722.627,288.546,0.14990542829036713,-0.05746706575155258,1,0.9761219024658203,1
80,2.6666666666666665,player_1_foot,1120.8418,828.8583,0.6340362429618835,1.0222150087356567,1,0.8410036563873291,4
80,2.6666666666666665,player_2_foot,722.64185,288.58234,0.14994777739048004,-0.05733387544751167,1,0.9736745953559875,1
81,2.7,player_1_foot,1121.8525,828.74207,0.6348455548286438,1.0220814943313599,1,0.8403746485710144,4
81,2.7,player_2_foot,722.65784,288.58365,0.14997178316116333,-0.057329047471284866,1,0.9734825491905212,1
82,2.7333333333333334,player_1_foot,1122.4478,828.6425,0.6353251338005066,1.0219688415527344,1,0.8407472968101501,4
82,2.7333333333333334,player_2_foot,722.66943,288.6241,0.15001176297664642,-0.05718078464269638,1,0.9734610915184021,1
83,2.7666666666666666,player_1_foot,1121.0642,828.4056,0.6342543959617615,1.021718144416809,1,0.837107241153717,4
83,2.7666666666666666,player_2_foot,722.6217,288.78244,0.15003277361392975,-0.05660099536180496,1,0.9737427830696106,1
84,2.8,player_1_foot,1122.56,828.2876,0.6354475617408752,1.0215795040130615,1,0.8260303735733032,4
84,2.8,player_2_foot,722.64026,288.79807,0.15006867051124573,-0.05654376372694969,1,0.9734870791435242,1
85,2.8333333333333335,player_1_foot,1125.0515,828.8358,0.6373634934425354,1.0221638679504395,1,0.9132871031761169,4
85,2.8333333333333335,player_2_foot,722.5871,288.84134,0.15001609921455383,-0.056385401636362076,1,0.9733712673187256,1
86,2.8666666666666667,player_1_foot,1124.0342,828.94653,0.6365492939949036,1.0222914218902588,1,0.9105832576751709,4
86,2.8666666666666667,player_2_foot,722.5736,288.84845,0.15000054240226746,-0.056359387934207916,1,0.9733249545097351,1
87,2.9,player_1_foot,1123.5625,828.98914,0.6361727118492126,1.022341012954712,1,0.90970379114151,4
87,2.9,player_2_foot,722.546,288.8715,0.14997358620166779,-0.056275080889463425,1,0.973110556602478,1
88,2.933333333333333,player_1_foot,1123.992,829.07495,0.6365036964416504,1.0224322080612183,1,0.9035392999649048,4
88,2.933333333333333,player_2_foot,722.49426,288.8262,0.14987248182296753,-0.05644093453884125,1,0.9733428359031677,1
89,2.966666666666667,player_1_foot,1121.9697,829.7201,0.6348458528518677,1.0231502056121826,1,0.8807963728904724,4
89,2.966666666666667,player_2_foot,722.47906,288.81036,0.1498413383960724,-0.0564989410340786,1,0.9741768836975098,1
90,3.0,player_1_foot,1121.4729,828.92957,0.6345280408859253,1.0222890377044678,1,0.8990757465362549,4
90,3.0,player_2_foot,722.46094,288.78888,0.14980269968509674,-0.05657762289047241,1,0.9745697379112244,1
91,3.033333333333333,player_1_foot,1121.6372,827.90643,0.6347541809082031,1.0211677551269531,1,0.9011567831039429,4
91,3.033333333333333,player_2_foot,722.3486,288.95544,0.1497345119714737,-0.05596805363893509,1,0.9749553203582764,1
92,3.066666666666667,player_1_foot,1122.4233,826.9575,0.635465681552887,1.0201220512390137,1,0.9126235246658325,4
92,3.066666666666667,player_2_foot,722.2561,289.01016,0.14963136613368988,-0.05576794594526291,1,0.975275993347168,1
93,3.1,player_1_foot,1122.707,826.604,0.6357237696647644,1.019732117652893,1,0.9132989645004272,4
93,3.1,player_2_foot,722.25726,289.05917,0.14966106414794922,-0.055588625371456146,1,0.9757201671600342,1
94,3.1333333333333333,player_1_foot,1123.5623,823.23395,0.6367242336273193,1.0160150527954102,1,0.9356825947761536,4
94,3.1333333333333333,player_2_foot,722.2901,289.10083,0.1497325748205185,-0.05543619766831398,1,0.9748684167861938,1
95,3.1666666666666665,player_1_foot,1126.4849,816.0109,0.6397577524185181,1.0079700946807861,1,0.9553195238113403,4
95,3.1666666666666665,player_2_foot,722.49036,289.15308,0.15005342662334442,-0.055244848132133484,1,0.9750739336013794,1
96,3.2,player_1_foot,1130.0505,810.5339,0.6431651711463928,1.001795768737793,1,0.9542542695999146,4
96,3.2,player_2_foot,722.54315,289.26346,0.15019312500953674,-0.05484114587306976,1,0.9753592014312744,1
97,3.2333333333333334,player_1_foot,1133.0098,809.4767,0.6456495523452759,1.0005830526351929,1,0.9431190490722656,4
97,3.2333333333333334,player_2_foot,722.54126,289.41617,0.15027745068073273,-0.05428295210003853,1,0.9747026562690735,1
98,3.2666666666666666,player_1_foot,1135.3179,809.8137,0.6474664807319641,1.000949501991272,1,0.9220563769340515,4
98,3.2666666666666666,player_2_foot,722.4332,289.37802,0.1500987708568573,-0.05442250147461891,1,0.9754534363746643,1
99,3.3,player_1_foot,1136.117,810.0334,0.6480842232704163,1.001192569732666,1,0.9229115843772888,4
99,3.3,player_2_foot,722.35944,289.36917,0.14998652040958405,-0.05445493757724762,1,0.9759016036987305,1
100,3.3333333333333335,player_1_foot,1136.9226,812.2845,0.6484888195991516,1.0037250518798828,1,0.9013698101043701,4
100,3.3333333333333335,player_2_foot,722.3623,289.68747,0.15017221868038177,-0.05329214408993721,1,0.9770975112915039,1
101,3.3666666666666667,player_1_foot,1138.6216,810.9907,0.6499897241592407,1.002257227897644,1,0.8875771760940552,4
101,3.3666666666666667,player_2_foot,722.1481,289.4844,0.14974527060985565,-0.05403410270810127,1,0.9795616269111633,1
102,3.4,player_1_foot,1138.2781,811.43524,0.6496661901473999,1.002760410308838,1,0.9191543459892273,4
102,3.4,player_2_foot,720.5897,291.64404,0.14871808886528015,-0.046171363443136215,1,0.9763050079345703,1
103,3.433333333333333,player_1_foot,1137.644,812.36707,0.6490576863288879,1.0038135051727295,1,0.915105938911438,4
103,3.433333333333333,player_2_foot,720.8937,292.93015,0.14988961815834045,-0.04151209071278572,1,0.9556246399879456,1
104,3.466666666666667,player_1_foot,1135.6888,812.8615,0.6474394798278809,1.004381775856018,1,0.9373162984848022,4
104,3.466666666666667,player_2_foot,719.6907,293.87378,0.14868883788585663,-0.03810662403702736,1,0.9554353952407837,1
105,3.5,player_1_foot,1134.908,813.0832,0.6467909812927246,1.0046358108520508,1,0.9372031092643738,4
105,3.5,player_2_foot,719.2428,294.3009,0.14828579127788544,-0.03656826540827751,1,0.9564704895019531,1
106,3.533333333333333,player_1_foot,1133.6544,814.8568,0.6456021666526794,1.0066334009170532,1,0.9269505739212036,4
106,3.533333333333333,player_2_foot,719.27905,294.3836,0.14838510751724243,-0.03627050295472145,1,0.9623507857322693,1
107,3.566666666666667,player_1_foot,1128.0847,815.8572,0.6410505175590515,1.0077881813049316,1,0.9255161285400391,4
107,3.566666666666667,player_2_foot,719.5919,294.3936,0.14884182810783386,-0.03623426333069801,1,0.9679821729660034,1
108,3.6,player_1_foot,1125.8053,807.0508,0.6401092410087585,0.9978801608085632,1,0.9498369097709656,4
108,3.6,player_2_foot,720.19775,294.4512,0.14974787831306458,-0.036026276648044586,1,0.9464907050132751,1
109,3.6333333333333333,player_1_foot,1128.396,800.69214,0.6428475379943848,0.9906064867973328,1,0.924887478351593,4
109,3.6333333333333333,player_2_foot,720.27954,294.43033,0.14985394477844238,-0.036101315170526505,1,0.9447333812713623,1
110,3.6666666666666665,player_1_foot,1126.991,792.9775,0.6425067782402039,0.9817031621932983,1,0.9691688418388367,4
110,3.6666666666666665,player_2_foot,720.8572,294.096,0.15049760043621063,-0.037304531782865524,1,0.9608350396156311,1
111,3.7,player_1_foot,1126.4801,790.2423,0.6423745155334473,0.9785180687904358,1,0.9694377779960632,4
111,3.7,player_2_foot,721.1144,293.94238,0.15078170597553253,-0.037857841700315475,1,0.961235523223877,1
112,3.7333333333333334,player_1_foot,1128.1116,784.9386,0.6442661285400391,0.9722824096679688,1,0.8592530488967896,4
112,3.7333333333333334,player_2_foot,723.5725,294.99902,0.15491847693920135,-0.03405309468507767,1,0.9452194571495056,1
113,3.7666666666666666,player_1_foot,1131.3333,778.4404,0.6476157903671265,0.9645562767982483,1,0.929559588432312,4
113,3.7666666666666666,player_2_foot,725.7381,295.70935,0.15842995047569275,-0.03150184080004692,1,0.9487926363945007,1
114,3.8,player_1_foot,1135.2397,770.065,0.6517852544784546,0.9544697403907776,1,0.9304608702659607,4
114,3.8,player_2_foot,726.9085,296.6778,0.16064520180225372,-0.02803422324359417,1,0.9558663964271545,1
115,3.8333333333333335,player_1_foot,1140.5757,764.94855,0.6568232178688049,0.9482165575027466,1,0.9402783513069153,4
115,3.8333333333333335,player_2_foot,728.84766,297.4575,0.16385406255722046,-0.025249022990465164,1,0.9596304893493652,1
116,3.8666666666666667,player_1_foot,1137.6155,766.10187,0.6542189717292786,0.9496418237686157,1,0.8399356603622437,4
116,3.8666666666666667,player_2_foot,730.5592,297.96262,0.1665814369916916,-0.023447802290320396,1,0.952579140663147,1
117,3.9,player_1_foot,1136.3289,766.5131,0.6530991196632385,0.9501507878303528,1,0.838729202747345,4
117,3.9,player_2_foot,731.21216,298.19064,0.16763973236083984,-0.02263571321964264,1,0.952156662940979,1
118,3.933333333333333,player_1_foot,1116.1938,775.30695,0.6354418396949768,0.960902750492096,1,0.7637124061584473,4
118,3.933333333333333,player_2_foot,731.3171,297.62543,0.16748686134815216,-0.024648185819387436,1,0.9598094820976257,1
119,3.966666666666667,player_1_foot,1124.9414,786.8959,0.6414639353752136,0.9746062755584717,1,0.901064932346344,4
119,3.966666666666667,player_2_foot,731.4435,297.16733,0.16742214560508728,-0.026281753554940224,1,0.9273906350135803,1
120,4.0,player_1_foot,1119.904,792.723,0.6368572115898132,0.9813278913497925,1,0.891320526599884,4
